date,open,high,low,close,volume,market_cap,change,close_off_high,volatility
2018-05-28,7371.31,7419.05,7100.89,7135.99,5040600000,125748000000,-0.031923769316444514,0.7793562987176297,0.04316193458150584
2018-05-27,7362.08,7381.74,7270.96,7368.22,4056520000,125575000000,0.000834003433812228,-0.7559126196064352,0.015047377914937049
2018-05-26,7486.48,7595.16,7349.12,7355.88,4051540000,127682000000,-0.017444780457571443,0.945049585433261,0.032864577211186026
2018-05-25,7592.3,7659.14,7392.65,7480.14,4867830000,129470000000,-0.014772861978583546,0.34338999587226193,0.03510003556234615
2018-05-24,7561.12,7738.6,7331.14,7587.34,6049220000,128925000000,0.0034677402289608225,-0.25754675305551367,0.0538888418646973
2018-05-23,8037.08,8054.66,7507.88,7557.82,6491120000,137024000000,-0.05963110980604899,0.8173305534218529,0.0680321708879344
2018-05-22,8419.87,8423.25,8004.58,8041.78,5137010000,143534000000,-0.04490449377484462,0.8222944084840098,0.049724045620656854
2018-05-21,8522.33,8557.52,8365.12,8418.99,5154990000,145264000000,-0.012125791890245995,0.4400207900207995,0.022575985675278902
2018-05-20,8246.99,8562.41,8205.24,8513.25,5191060000,140556000000,0.03228571878952202,-0.724724920906012,0.043309134605474246
2018-05-19,8255.73,8372.06,8183.35,8247.18,4712400000,140689000000,-0.0010356443342986353,0.32351226750039497,0.02285806342988435
2018-05-18,8091.83,8274.12,7974.82,8250.97,5764190000,137881000000,0.01966675029010736,-0.8453057133310967,0.03698792485754163
2018-05-17,8370.05,8445.54,8054.12,8094.32,5862530000,142608000000,-0.0329424555408868,0.7945940422053053,0.04676435624637858
2018-05-16,8504.41,8508.43,8175.49,8368.83,6760220000,144878000000,-0.015942316986128365,-0.1614104643479296,0.039149100290320024
2018-05-15,8705.19,8836.19,8456.45,8510.38,6705710000,148283000000,-0.02237860402817185,0.7159635540106468,0.04362225293187165
2018-05-14,8713.1,8881.12,8367.97,8716.79,7364150000,148403000000,0.00042350024675494476,-0.359524505505215,0.058894079030425615
2018-05-13,8515.49,8773.55,8395.12,8723.94,5866380000,145022000000,0.024478920179578714,-0.737811484290363,0.04444019075825331
2018-05-12,8441.44,8664.86,8223.5,8504.89,6821380000,143743000000,0.007516490077522189,-0.27510422330976547,0.052284918213006376
2018-05-11,9052.96,9052.96,8394.46,8441.49,8488520000,154142000000,-0.06754365423021856,0.857160212604402,0.07273864017956559
2018-05-10,9325.96,9396.04,9040.52,9043.94,6906700000,158772000000,-0.03024031842298258,0.9807605760576055,0.03812154459165603
2018-05-09,9223.73,9374.76,9031.62,9325.18,7226890000,157013000000,0.010998804171414463,-0.7110217403975053,0.037201869525669055
2018-05-08,9380.87,9462.75,9127.77,9234.82,7415870000,159672000000,-0.015568918447862626,0.3608573646187867,0.03570884150403955
2018-05-07,9645.67,9665.85,9231.53,9373.01,7394020000,164161000000,-0.028267606086461578,0.34849880272610223,0.04502745791635
2018-05-06,9845.31,9940.14,9465.25,9654.8,7222280000,167541000000,-0.01935033025877298,0.20170986965402715,0.04823514952804934
2018-05-05,9700.28,9964.5,9695.12,9858.15,7651940000,165055000000,0.01627478794426542,-0.21040908753433307,0.02777033240277592
2018-05-04,9695.5,9779.2,9585.96,9700.76,8217830000,164956000000,0.0005425197256459407,-0.1881598012833796,0.019930895776391275
2018-05-03,9233.97,9798.33,9188.15,9743.86,10207300000,157087000000,0.055218936167217486,-0.8214625192566151,0.06607992012103141
2018-05-02,9104.6,9256.52,9015.14,9235.92,7558160000,154869000000,0.014423478241767864,-0.8293147733863595,0.026511873119082773
2018-05-01,9251.47,9255.88,8891.05,9119.01,7713020000,157350000000,-0.014317724642678314,-0.2496779321875997,0.039434814143049696
2018-04-30,9426.11,9477.14,9166.81,9240.55,8673920000,160302000000,-0.01968574523318753,0.524763960944802,0.032922382615946544
2018-04-29,9346.41,9531.49,9193.71,9419.08,8853000000,158928000000,0.007775177849035092,-0.33441885250755143,0.0361400794529665
2018-04-28,8939.27,9412.09,8931.99,9348.48,7805480000,151991000000,0.045776668564658986,-0.7350135388460715,0.05370684630847936
2018-04-27,9290.63,9375.47,8987.05,8987.05,7566290000,157948000000,-0.032675932633201406,1,0.041807713793359555
2018-04-26,8867.32,9281.51,8727.09,9281.51,8970560000,150736000000,0.04670971612618024,-1,0.06252396439961568
2018-04-25,9701.03,9745.32,8799.84,8845.74,11083100000,164893000000,-0.08816486496794679,0.9029064602106873,0.09746181591026927
2018-04-24,8934.34,9732.61,8927.83,9697.5,10678800000,151844000000,0.08541873266519966,-0.9127463406148251,0.09007716294656355
2018-04-23,8794.39,8958.55,8788.81,8930.88,6925190000,149448000000,0.01552012135008793,-0.6739719571108742,0.019300940713341094
2018-04-22,8925.06,9001.64,8779.61,8802.46,6629900000,151651000000,-0.013736602330964763,0.7941719587443259,0.024877143683067548
2018-04-21,8848.79,8997.57,8652.15,8895.58,7548550000,150337000000,0.0052877286047017785,-0.40947252619998986,0.03903584557888706
2018-04-20,8286.88,8880.23,8244.54,8845.83,8438110000,140777000000,0.06744999324233014,-0.8917711463134556,0.07671041453478254
2018-04-19,8159.27,8298.69,8138.78,8294.31,7063210000,138591000000,0.016550500228574253,-0.9452191857919955,0.0195985670286681
2018-04-18,7944.43,8197.8,7886.01,8163.42,6529910000,134926000000,0.027565224943765603,-0.7794669489079232,0.03924636506332097
2018-04-17,8071.66,8285.96,7881.72,7902.09,6900880000,137070000000,-0.021008070211084178,0.899218286166634,0.050081395896259116
2018-04-16,8337.57,8371.15,7925.73,8058.67,5631310000,141571000000,-0.033450993514896984,0.4030802388756658,0.053423239624974674
2018-04-15,7999.33,8338.42,7999.33,8329.11,5244480000,135812000000,0.041225952673536494,-0.9450883246335812,0.04238980014576223
2018-04-14,7874.67,8140.71,7846,7986.24,5191430000,133682000000,0.014168212763201469,0.048284754504429594,0.03742506035173538
2018-04-13,7901.09,8183.96,7758.93,7895.96,7764460000,134114000000,-0.0006492775047493585,0.3551984565795363,0.05379384363423271
2018-04-12,6955.38,7899.23,6806.51,7889.25,8906250000,118048000000,0.1342658488824478,-0.9817336554652618,0.15710428474073299
2018-04-11,6843.47,6968.32,6817.59,6968.32,4641890000,116126000000,0.018243668782065157,-1,0.022025376015383943
2018-04-10,6795.44,6872.41,6704.15,6834.76,4272750000,115306000000,0.0057862331210341966,-0.5524783073814383,0.02476072189585961
2018-04-09,7044.32,7178.11,6661.99,6770.73,4894060000,119516000000,-0.03883838326481479,0.5786251259397046,0.07326754037295295
2018-04-08,6919.98,7111.56,6919.98,7023.52,3652500000,117392000000,0.014962470989800676,-0.08090614886731828,0.027685051112864612
2018-04-07,6630.51,7050.54,6630.51,6911.09,3976610000,112467000000,0.042316503557041606,-0.3359998095374145,0.06334806824814376
2018-04-06,6815.96,6857.49,6575,6636.32,3766810000,115601000000,-0.026355788472937097,0.5658607384332206,0.04144537233199722
2018-04-05,6848.65,6933.82,6644.8,6811.47,5639320000,116142000000,-0.005428807137172929,-0.15334578921874154,0.042201017718820434
2018-04-04,7456.41,7469.88,6803.88,6853.84,4936000000,126434000000,-0.08081234803343697,0.8499699699699699,0.08931912274137287
2018-04-03,7102.26,7530.94,7072.49,7456.11,5499700000,120415000000,0.04982216928132727,-0.6735521867161088,0.06454987567337718
2018-04-02,6844.86,7135.47,6816.58,7083.8,4333440000,116037000000,0.03490794552408676,-0.6759384113644202,0.046588242856683754
2018-04-01,7003.06,7060.95,6526.87,6844.23,4532100000,118705000000,-0.02268008556259704,-0.18843618933493,0.07626380467966859
2018-03-31,6892.48,7207.85,6863.52,6973.53,4553270000,116820000000,0.0117591926273272,0.36101995179043755,0.04995734481637958
2018-03-30,7171.45,7276.66,6683.93,6890.52,6289510000,121534000000,-0.0391733889241366,0.30292038533564924,0.08265134665932267
2018-03-29,7979.07,7994.33,7081.38,7165.7,6361230000,135205000000,-0.10193794514899605,0.8152801358234301,0.11441809634456145
2018-03-28,7836.83,8122.89,7809.17,7954.48,4935290000,132781000000,0.015012447635076892,0.07363253856942897,0.04003149232534076
2018-03-27,8200,8232.78,7797.28,7833.04,5378250000,138919000000,-0.04475121951219513,0.8357749712973588,0.053109756097561085
2018-03-26,8498.47,8530.08,7921.43,8209.4,5921040000,143960000000,-0.03401435787853575,0.053741887784442666,0.07161877373221294
2018-03-25,8612.81,8682.01,8449.1,8495.78,4569880000,145882000000,-0.013587899884009847,0.5991584732300002,0.0270422777235304
2018-03-24,8901.95,8996.18,8665.7,8668.12,5664600000,150762000000,-0.02626727851762815,0.9853546356814327,0.03712445026089784
2018-03-23,8736.25,8879.62,8360.62,8879.62,5954120000,147941000000,0.01641093146372881,-1,0.05940764057805122
2018-03-22,8939.44,9100.71,8564.9,8728.47,5530390000,151366000000,-0.0235999122987571,0.38944775200164283,0.05993775896476731
2018-03-21,8937.48,9177.37,8846.33,8929.28,6043130000,151316000000,-0.0009174845705947212,0.4988521024649559,0.03703952344508753
2018-03-20,8619.67,9051.02,8389.89,8913.47,6361790000,145922000000,0.03408483155387611,-0.5838942416771259,0.0767001520939898
2018-03-19,8344.12,8675.87,8182.4,8630.65,6729110000,141240000000,0.03433915140242456,-0.81672644740308,0.059139849378964
2018-03-18,7890.52,8245.51,7397.99,8223.68,6639190000,133547000000,0.0422228192818724,-0.9484849915046255,0.10740990454368031
2018-03-17,8321.91,8346.53,7812.82,7916.88,4426150000,140834000000,-0.04867031727091494,0.6100504019036548,0.06413311367222199
2018-03-16,8322.91,8585.15,8005.31,8338.35,5289380000,140834000000,0.0018551203845770903,-0.14873068432671221,0.06966794066017766
2018-03-15,8290.76,8428.35,7783.05,8300.86,6834430000,140275000000,0.0012182236610395625,-0.6048659538199295,0.07783363648205957
2018-03-14,9214.65,9355.85,8068.59,8269.81,6438230000,155891000000,-0.10253672141644014,0.6873669654925978,0.13969711274980603
2018-03-13,9173.04,9470.38,8958.19,9194.85,5991140000,155168000000,0.0023776196331858892,0.07588980651711097,0.05583645116558945
2018-03-12,9602.93,9937.5,8956.43,9205.12,6457400000,162421000000,-0.04142589813733928,0.4930229239503796,0.1021636104813843
2018-03-11,8852.78,9711.89,8607.12,9578.63,6296370000,149716000000,0.08199119372671618,-0.7587552160178129,0.12479356767026838
2018-03-10,9350.59,9531.32,8828.47,8866,5386320000,158119000000,-0.051824537275187994,0.8932062317706462,0.07516637987549453
2018-03-09,9414.69,9466.35,8513.03,9337.55,8704190000,159185000000,-0.00819357833343437,-0.7297864305794464,0.10125877750621631
2018-03-08,9951.44,10147.4,9335.87,9395.01,7186090000,168241000000,-0.055914520913556254,0.8542506130395684,0.08154900195348601
2018-03-07,10803.9,10929.5,9692.12,9965.57,8797910000,182631000000,-0.07759512768537287,0.5580177471754852,0.11453086385471906
2018-03-06,11500.1,11500.1,10694.3,10779.9,6832170000,194378000000,-0.062625542386588,0.7875403325887311,0.0700689559221225
2018-03-05,11532.4,11704.1,11443.9,11573.3,6468540000,194903000000,0.00354652977697614,0.005380476556500646,0.022562519510249446
2018-03-04,11497.4,11512.6,11136.1,11512.6,6084150000,194289000000,0.0013220380259885477,-1,0.03274653399899108
2018-03-03,11101.9,11528.2,11002.4,11489.7,6690570000,187581000000,0.03493095776398644,-0.8535564853556489,0.04736126248660149
2018-03-02,10977.4,11189,10850.1,11086.4,7620590000,185456000000,0.00992949150071966,-0.3945116553555593,0.030872519904531097
2018-03-01,10385,11052.3,10352.7,10951,7317280000,175427000000,0.05450168512277323,-0.7104059462550043,0.06736639383726514
2018-02-28,10687.2,11089.8,10393.1,10397.9,6936190000,180510000000,-0.027069765701025626,0.9862207549878017,0.06519013399206516
2018-02-27,10393.9,10878.5,10246.1,10725.6,6966180000,175536000000,0.03191294894120597,-0.5164452877925372,0.0608433792897757
2018-02-26,9669.43,10475,9501.73,10366.7,7287690000,163283000000,0.07211076557770214,-0.777451272514309,0.10065433019319654
2018-02-25,9796.42,9923.22,9407.06,9664.73,5706940000,165407000000,-0.013442665790156048,0.0015886546807186708,0.05268863523613727
2018-02-24,10287.7,10597.2,9546.97,9813.07,6917930000,173682000000,-0.046135676584659446,0.4932538586785751,0.1020859861776686
2018-02-23,9937.07,10487.3,9734.56,10301.1,7739500000,167746000000,0.036633534834714924,-0.5052740654143557,0.07575069914974936
2018-02-22,10660.4,11039.1,9939.09,10005,8040080000,179936000000,-0.06147986942328615,0.8801647257752205,0.10318655960376724
2018-02-21,11372.2,11418.5,10479.1,10690.4,9405340000,191927000000,-0.0599532192539703,0.5501383862039613,0.082604948910501
2018-02-20,11231.8,11958.5,11231.8,11403.7,9926540000,189536000000,0.015304759700137241,0.5269024356680851,0.06470022614362798
2018-02-19,10552.6,11273.8,10513.2,11225.3,7652090000,178055000000,0.06374732293463212,-0.8724691033394686,0.07207702367189114
2018-02-18,11123.4,11349.8,10326,10551.8,8744010000,187663000000,-0.05138716579463117,0.5588982223090457,0.09204020353489036
2018-02-17,10207.5,11139.5,10149.4,11112.7,8660880000,172191000000,0.08867989223610098,-0.9458640541359473,0.09699730590252269
2018-02-16,10135.7,10324.1,9824.82,10233.9,7296160000,170960000000,0.00968852669277888,-0.6386796987662209,0.04925954793452851
2018-02-15,9488.32,10234.8,9395.58,10166.4,9062540000,160025000000,0.07146470608073927,-0.8369914920998077,0.08844769147752177
2018-02-14,8599.92,9518.54,8599.92,9494.63,7909820000,145023000000,0.10403701429780732,-0.9479436546123498,0.10681727271881608
2018-02-13,8926.72,8958.47,8455.41,8598.31,5696720000,150516000000,-0.03678954868081444,0.43187691329066213,0.05635440564955544
2018-02-12,8141.43,8985.92,8141.43,8926.57,6256440000,137258000000,0.0964376037133525,-0.8594417932716778,0.10372747785094262
2018-02-11,8616.13,8616.13,7931.1,8129.97,6122190000,145245000000,-0.05642440399576132,0.4193830927112674,0.07950553206602023
2018-02-10,8720.08,9122.55,8295.47,8621.9,7780960000,146981000000,-0.011259071017697119,0.21064467766116857,0.0948477536903331
2018-02-09,8271.84,8736.98,7884.71,8736.98,6784820000,139412000000,0.056231745294879905,-1,0.10303269889166129
2018-02-08,7637.86,8558.77,7637.86,8265.59,9346750000,128714000000,0.08218663342873533,-0.36328197109380933,0.12057173082512651
2018-02-07,7755.49,8509.11,7236.79,7621.3,9169280000,130683000000,-0.017302581784000702,0.39557658450704225,0.16405410876682203
2018-02-06,7051.75,7850.7,6048.26,7754,13999800000,118810000000,0.099585209345198,-0.8927010053039215,0.25560180097139
2018-02-05,8270.54,8364.84,6756.68,6955.27,9285290000,139325000000,-0.15903072834421939,0.7530220873544919,0.19444437727161706
2018-02-04,9175.7,9334.87,8031.22,8277.01,7073550000,154553000000,-0.09794239131619391,0.6229202623403522,0.1420763538476629
2018-02-03,8852.12,9430.75,8251.63,9174.91,7263790000,149085000000,0.03646471127820217,-0.5660492570730715,0.13320199003176647
2018-02-02,9142.28,9142.28,7796.49,8830.75,12726900000,153953000000,-0.034075744781389396,-0.5370302944738772,0.1472050735702692
2018-02-01,10237.3,10288.8,8812.28,9170.54,9959400000,172372000000,-0.10420325671807981,0.5147238100398226,0.1442294354956872
2018-01-31,10108.2,10381.6,9777.42,10221.1,8041160000,170183000000,0.011169149799172912,-0.46870138038332976,0.059771274806592695
2018-01-30,11306.8,11307.2,10036.2,10106.3,8637860000,190339000000,-0.10617504510560018,0.8896931549960683,0.11241023101142676
2018-01-29,11755.5,11875.6,11179.2,11296.4,7107360000,197871000000,-0.03905405980179494,0.6634118322803015,0.059240355578239944
2018-01-28,11475.3,12040.3,11475.3,11786.3,8350360000,193133000000,0.027101687973299173,-0.10088495575221235,0.04923618554634737
2018-01-27,11174.9,11614.9,10989.2,11440.7,7583270000,188054000000,0.02378544774449893,-0.44318363432955343,0.055991552497113975
2018-01-26,11256,11656.7,10470.3,11171.4,9746200000,189398000000,-0.007515991471215384,-0.18189480782198164,0.10540156361051896
2018-01-25,11421.7,11785.7,11057.4,11259.4,8873170000,192163000000,-0.014209793638425198,0.4452835370039827,0.06376458845881094
2018-01-24,10903.4,11501.4,10639.8,11359.4,9940990000,183419000000,0.04182181704789332,-0.6703806870937792,0.07902122273786162
2018-01-23,10944.5,11377.6,10129.7,10868.4,9660610000,184087000000,-0.006953264196628476,-0.1839089670646672,0.11402074101146692
2018-01-22,11633.1,11966.4,10240.2,10931.4,10537400000,195645000000,-0.06031926141785085,0.19916579770594445,0.14838693039688466
2018-01-21,12889.2,12895.9,11288.2,11600.1,9935180000,216740000000,-0.10001396518015085,0.6119922871182437,0.12473233404710912
2018-01-20,11656.2,13103,11656.2,12899.2,11801700000,195979000000,0.10663852713577324,-0.718274813381256,0.12412278444089833
2018-01-19,11429.8,11992.8,11172.1,11607.4,10740400000,192150000000,0.015538329629564855,-0.06080175459973158,0.07180353112040447
2018-01-18,11198.8,12107.3,10942.5,11474.9,15020400000,188242000000,0.024654427260063613,0.08585164835164849,0.10401114405114828
2018-01-17,11431.1,11678,9402.29,11188.6,18830600000,192123000000,-0.021214056390023706,-0.5698924731182797,0.19908057842202403
2018-01-16,13836.1,13843.1,10194.9,11490.5,18853800000,232517000000,-0.16952754027507755,0.289731922591963,0.26367256669148104
2018-01-15,13767.3,14445.5,13641.7,13819.8,12750800000,231334000000,0.0038133838879083047,0.5568549390395654,0.05838472322096557
2018-01-14,14370.8,14511.8,13268,13772,11084100000,241447000000,-0.04166782642580784,0.18958031837916023,0.08655050519108187
2018-01-13,13952.4,14659.5,13952.4,14360.2,12763600000,234391000000,0.029227946446489572,-0.1534436430490762,0.05067945299733382
2018-01-12,13453.9,14229.9,13158.1,13980.6,12065700000,225986000000,0.03914849969153931,-0.5348012688934514,0.07966463256007547
2018-01-11,14968.2,15018.8,13105.9,13405.8,16534100000,251387000000,-0.10438128833126237,0.6864446651680698,0.1277975975735225
2018-01-10,14588.5,14973.3,13691.2,14973.3,18500800000,244981000000,0.02637694074099457,-1,0.08788429242211321
2018-01-09,15123.7,15497.5,14424,14595.4,16660000000,253935000000,-0.03493192803348394,0.6806707033069406,0.07098130748427964
2018-01-08,16476.2,16537.9,14208.2,15170.1,18413900000,276612000000,-0.0792719194960003,0.17422844143022753,0.1413978951457254
2018-01-07,17527.3,17579.6,16087.7,16477.6,15866000000,294222000000,-0.05988942963263028,0.47731081171660517,0.08511864348758781
2018-01-06,17462.1,17712.4,16764.6,17527,18314600000,293091000000,0.00371662056682767,-0.6087782232538492,0.054277549664702586
2018-01-05,15477.2,17705.2,15202.8,17429.5,23840900000,259748000000,0.12614038715013046,-0.7796515345268538,0.1616829917556148
2018-01-04,15270.7,15739.7,14522.2,15599.2,21783200000,256250000000,0.021511784004662523,-0.7691991786447638,0.07972784482702168
2018-01-03,14978.2,15572.8,14844.5,15201,16871900000,251312000000,0.014874951596319935,0.021007826445145206,0.04862400021364378
2018-01-02,13625,15444.6,13163.6,14982.1,16846600000,228579000000,0.09960366972477067,-0.5944761069706269,0.16741284403669726
2018-01-01,14112.2,14112.2,13154.7,13657.2,10291200000,236725000000,-0.03224160655319511,-0.04960835509138384,0.06784909510919629
2017-12-31,12897.7,14377.4,12755.6,14156.4,12136300000,216326000000,0.09759104336432069,-0.7274633123689727,0.12574334958946162
2017-12-30,14681.9,14681.9,12350.1,12952.2,14452600000,246224000000,-0.11781172736498675,0.4835749206621489,0.1588214059488213
2017-12-29,14695.8,15279,14307,14656.2,13025500000,246428000000,-0.0026946474502918213,0.2814814814814799,0.06614134650716531
2017-12-28,15864.1,15888.4,13937.3,14606.5,12336500000,265988000000,-0.07927332782824115,0.31402798421403255,0.12298838257449211
2017-12-27,16163.5,16930.9,15114.3,15838.5,12487600000,270976000000,-0.020107031274167107,0.20268633711328876,0.11238902465431387
2017-12-26,14036.6,16461.2,14028.9,16099.8,13454300000,235294000000,0.14698716213328006,-0.7028327097808648,0.17328270378866684
2017-12-25,13995.9,14593,13448.9,14026.6,10664700000,234590000000,0.002193499524860904,-0.009876759024561754,0.08174536828642677
2017-12-24,14608.2,14626,12747.7,13925.8,11572300000,244824000000,-0.04671348968387628,-0.2544321993291796,0.12857846962664798
2017-12-23,13948.7,15603.2,13828.8,14699.2,13086000000,233748000000,0.053804297174647096,0.018935978358880945,0.1272089872174469
2017-12-22,15898,15943.4,11833,13831.8,22198000000,266381000000,-0.12996603346332877,0.0274425846632933,0.258548245062272
2017-12-21,16642.4,17567.7,15342.7,15802.9,16516600000,278827000000,-0.050443445656876515,0.5863370786516864,0.1336946594241215
2017-12-20,17760.3,17934.7,16077.7,16624.6,22149700000,297526000000,-0.06394599190328996,0.4109854604200347,0.10455904461073293
2017-12-19,19118.3,19177.8,17275.4,17776.7,16894500000,320242000000,-0.0701736033015487,0.47298149705634995,0.09950675530774168
2017-12-18,19106.4,19371,18355.9,19114.2,14839500000,320000000000,0.00040824017083277185,-0.4940399960595022,0.053128794540049325
2017-12-17,19475.8,20089,18974.1,19140.8,13314600000,326141000000,-0.01720083385534869,0.7009597273298045,0.057245401986054566
2017-12-16,17760.3,19716.7,17515.3,19497.4,12740600000,297376000000,0.09780803252197329,-0.8007631507222684,0.1239506089424166
2017-12-15,16601.3,18154.1,16601.3,17706.9,14310000000,277936000000,0.06659719419563541,-0.4240082431736253,0.09353484365682202
2017-12-14,16384.6,17085.8,16185.9,16564,13777400000,274269000000,0.010949306055686527,0.15968440937881878,0.05492352574978942
2017-12-13,17500,17653.1,16039.7,16408.2,12976900000,292900000000,-0.062388571428571384,0.54320069418619,0.09219428571428559
2017-12-12,16919.8,17781.8,16571.6,17415.4,14603800000,283155000000,0.029291126372652288,-0.394480251198153,0.07152566815210586
2017-12-11,15427.4,17513.9,15404.8,16936.8,12153900000,258147000000,0.09783890999131413,-0.45275235882603804,0.1367113058584079
2017-12-10,15168.4,15850.6,13226.6,15455.4,13433300000,253782000000,0.0189209145328446,-0.6987804878048776,0.17299121858600774
2017-12-09,16523.3,16783,13674.9,15178.2,13911300000,276415000000,-0.08140625661944034,0.032656606930278276,0.18810407122063996
2017-12-08,17802.9,18353.4,14336.9,16569.4,21136000000,297787000000,-0.06928646456476191,-0.1116643844142915,0.22560931084261562
2017-12-07,14266.1,17899.7,14057.3,17899.7,17950700000,238600000000,0.2547017054415713,-1,0.2693378008004992
2017-12-06,11923.4,14369.1,11923.4,14291.5,12656300000,199390000000,0.1986094570340675,-0.9365416854070406,0.20511766777932475
2017-12-05,11685.7,12032,11604.6,11916.7,6895260000,195389000000,0.019767750327323138,-0.4604585868039337,0.03657461683938486
2017-12-04,11315.4,11657.2,11081.8,11657.2,6132410000,189172000000,0.030206621065097222,-1,0.05085105254785527
2017-12-03,11082.7,11858.7,10862,11323.2,6608310000,185258000000,0.021700488148194932,0.07454600180595894,0.08993295857507654
2017-12-02,10978.3,11320.2,10905.1,11074.6,5138500000,183490000000,0.00877184992211919,0.18332931823657028,0.0378109543371925
2017-12-01,10198.6,11046.7,9694.65,10975.6,6783120000,170436000000,0.07618692761751612,-0.8948263747642464,0.13257211774165092
2017-11-30,9906.79,10801,9202.05,10233.6,8310690000,165537000000,0.0329884856749764,-0.2902842490384322,0.16139940384322274
2017-11-29,10077.4,11517.4,9601.03,9888.61,11568800000,168367000000,-0.018733998848909347,0.699870066845129,0.19016512195606
2017-11-28,9823.43,10125.7,9736.3,10058.8,6348820000,164104000000,0.02396006282937823,-0.6563944530046163,0.039639922104601086
2017-11-27,9352.72,9818.35,9352.72,9818.35,5653320000,156221000000,0.049785516940526506,-1,0.049785516940526506
2017-11-26,8789.04,9522.93,8775.59,9330.55,5475580000,146789000000,0.061611962171067416,-0.485160703294348,0.0850309021235539
2017-11-25,8241.71,8790.92,8191.15,8790.92,4342060000,137632000000,0.06663787005366617,-1,0.07277251929514633
2017-11-24,8074.02,8374.16,7940.93,8253.69,5058610000,134816000000,0.022252855454903513,-0.44385199547584675,0.05365728596163987
