date,open,high,low,close,volume,market_cap,change,close_off_high,volatility
2018-04-30,689.761,694.439,666.117,669.924,2853100000,68376400000,-0.028759236895098433,0.7311630534566758,0.04106059925104493
2018-04-29,683.912,697.756,670.513,688.881,2740560000,67782400000,0.0072655546327596784,-0.3484564842344807,0.03983407221981766
2018-04-28,644.646,691.442,644.646,683.678,2496660000,63877700000,0.060547959655376814,-0.6681767672450636,0.07259177905393045
2018-04-27,662.109,684.868,647.032,647.032,2598130000,65594600000,-0.02277117513883665,1,0.05714466953326418
2018-04-26,618.079,663.181,604.007,662.809,2984010000,61219700000,0.07236938967348838,-0.9874269104674327,0.09573857063579266
2018-04-25,707.062,707.062,600.212,615.416,4216140000,70018900000,-0.12961522469033826,0.7154141319606915,0.15111828948522196
2018-04-24,643.398,708.875,643.398,708.158,3581860000,63701200000,0.10065309497387308,-0.9780991798646858,0.10176749072891114
2018-04-23,621.199,646.7,621.035,642.548,2386830000,61490600000,0.03436740883356227,-0.6764465225014586,0.04131526290287022
2018-04-22,606.119,640.767,593.869,621.86,2426270000,59985500000,0.02597014777626173,-0.19369695935860676,0.0773742449914951
2018-04-21,616.004,621.888,578.55,605.395,2612460000,60951100000,-0.017222290764345748,-0.2388665835986884,0.07035343926338153
2018-04-20,567.989,618.715,560.283,615.718,2849470000,56188700000,0.08403155694916614,-0.8974192223439188,0.10287523173864285
2018-04-19,524.038,567.889,523.262,567.889,2256870000,51829900000,0.08367904617604066,-1,0.08515985481968877
2018-04-18,503.309,525.092,503.045,524.789,1762940000,49769600000,0.0426775599085253,-0.9725132671111718,0.043804104436836945
2018-04-17,511.145,518.031,502.564,502.894,1760360000,50534000000,-0.0161421905721468,0.9573285058511689,0.030259515401696052
2018-04-16,532.074,534.197,500.25,511.147,1758980000,52592200000,-0.039330995312682006,0.3579992341002156,0.06380127576239396
2018-04-15,502.88,531.702,502.88,531.702,1726090000,49696300000,0.05731387209672288,-1,0.05731387209672288
2018-04-14,492.58,512.024,488.279,501.478,1519080000,48668400000,0.01806407081083281,-0.11172878500737082,0.048205367656015276
2018-04-13,493.16,526.47,482.659,492.735,2419250000,48715400000,-0.0008617892773136737,0.5400241948369124,0.08883729418444325
2018-04-12,430.161,493.058,417.413,492.941,2519360000,42483600000,0.14594535534369682,-0.9969066032123731,0.1758527621053512
2018-04-11,415.024,430.54,412.471,430.54,1439040000,40980200000,0.03738578973746101,-1,0.043537241219784924
2018-04-10,399.411,415.888,393.879,414.243,1196000000,39430400000,0.037134680817503755,-0.8505156981234963,0.05510364011006196
2018-04-09,400.857,429.251,390.61,398.526,1478390000,39565100000,-0.005815041274070347,0.590279754664734,0.09639597163078095
2018-04-08,385.743,402.59,385.602,400.508,948488000,38065400000,0.03827678013599725,-0.7548858017424072,0.04403968445312034
2018-04-07,370.38,393.059,369.936,385.314,951475000,36541900000,0.0403207516604569,-0.33010422523029115,0.06243047680760313
2018-04-06,382.731,385.195,366.911,370.285,967106000,37752600000,-0.03251892321238669,0.6309341500765668,0.047772456372752646
2018-04-05,379.947,387.716,369.816,383.232,1210680000,37470200000,0.008645942723590462,-0.49899441340782436,0.04711183401895536
2018-04-04,416.485,417.472,375.31,380.543,1287730000,41065100000,-0.08629842611378563,0.7517669939756175,0.10123293756077645
2018-04-03,387.312,418.968,383.532,416.893,1363400000,38180800000,0.0763751187672986,-0.882887459081158,0.09149213037551131
2018-04-02,379.699,395.171,377.593,386.425,1102260000,37422500000,0.017714031377485846,-0.004892479235408587,0.04629456490535918
2018-04-01,397.254,400.528,363.805,379.607,1256930000,39144700000,-0.04442246018919883,0.1393949296081467,0.0924421151203009
2018-03-31,395.004,418.468,392.953,396.457,1323920000,38914900000,0.0036784437625947447,0.7253380364491466,0.0645942825895435
2018-03-30,385.905,409.929,368.633,394.645,1878130000,38010600000,0.02264806105129503,-0.2597830298333982,0.10701079281170235
2018-03-29,448.075,450.813,385.813,385.968,1970230000,44125000000,-0.13860849188193936,0.9952307692307683,0.14506500027897115
2018-03-28,450.291,466.211,444.861,446.279,1514180000,44334000000,-0.008909793888840773,0.8671662763466037,0.047413783531094385
2018-03-27,489.59,491.459,449.971,450.116,1617940000,48193300000,-0.0806266467860863,0.9930100269957587,0.08474029289813927
2018-03-26,524.287,526.379,470.44,489.951,1638880000,51598000000,-0.06549084757012859,0.3024187060905623,0.10669537867618312
2018-03-25,522.703,535.821,515.659,524.287,1151170000,51431600000,0.003030401585604177,0.14413252653506325,0.03857257371777096
2018-03-24,542.572,545.382,526.08,526.439,1300010000,53375400000,-0.02973430254417854,0.9628017821987436,0.03557500202738053
2018-03-23,539.864,540.487,512.127,539.619,1596350000,53098100000,-0.000453817998607065,-0.9387870239774374,0.0525317487367189
2018-03-22,562.103,577.566,523.089,539.702,1523460000,55273800000,-0.03985212674545405,0.3900912311617766,0.09691640144244022
2018-03-21,559.1,589.607,550.572,561.732,1781270000,54967300000,0.004707565730638433,0.4282054566414768,0.06981756394204966
2018-03-20,556.722,567.09,521.204,557.175,1833680000,54722100000,0.0008136915731729203,-0.5678420433247587,0.0824217472993704
2018-03-19,546.626,558.1,519.123,556.726,2046790000,53718600000,0.018476984263463545,-0.9294968827770211,0.07130469461752638
2018-03-18,551.64,551.64,460.088,538.644,2685500000,54200100000,-0.023558842723515303,-0.7160957707095424,0.16596330940468415
2018-03-17,601.678,609.151,549.096,552.779,1267810000,59104200000,-0.08127104530994984,0.8773457663808177,0.09981252430702128
2018-03-16,611.778,623.168,587.862,601.666,1417350000,60083700000,-0.016528871584136674,0.21803659434656586,0.057710476676179984
2018-03-15,614.839,620.616,579.505,611.304,1770460000,60371800000,-0.005749472626167308,-0.5469825594123221,0.06686465887817784
2018-03-14,691.219,702.784,594.1,614.291,1810560000,67857600000,-0.1112932370203944,0.6284457693864776,0.15723526118350328
2018-03-13,698.153,713.735,682.35,690.827,1425960000,68524000000,-0.010493401876093093,0.45980563963677046,0.044954329495110655
2018-03-12,724.406,742.514,683.268,699.831,1765000000,71086000000,-0.033924346291996386,0.44087364547817587,0.08178562850114436
2018-03-11,685.312,735.831,668.123,723.339,1562680000,67235700000,0.055488594975719154,-0.6310037218644778,0.09879879529323865
2018-03-10,730.16,748.031,682.695,686.89,1532960000,71620700000,-0.05926098389394103,0.8715868740051445,0.08948175742303044
2018-03-09,702.197,729.156,648.107,728.916,2233020000,68863600000,0.038050575550735835,-0.9940776567261805,0.11542202544300242
2018-03-08,752.57,773.767,696.169,704.596,1891640000,73788400000,-0.0637468939766401,0.7828036805072291,0.10311067409011795
2018-03-07,816.271,825.607,726.547,752.831,2175420000,80017300000,-0.07771928685448821,0.4693317181506156,0.12135675529327876
2018-03-06,853.817,853.817,809.931,816.951,1943070000,83680400000,-0.0431778706678363,0.6800802078111476,0.05139977301927692
2018-03-05,866.846,869.92,853.52,853.684,1898490000,84939700000,-0.015183781202197431,0.9800000000000015,0.01891916211183991
2018-03-04,856.186,867.95,840.28,866.678,1697940000,83877800000,0.012254346602256942,-0.9080592699674706,0.03231774404159852
2018-03-03,856.711,868.454,855.207,857.225,1699370000,83911700000,0.0005999689510231688,0.6953272439042748,0.015462623918684314
2018-03-02,871.764,876.378,852.422,856.853,1894420000,85368100000,-0.017104399814628798,0.630071798296884,0.027479914288729538
2018-03-01,856.012,880.302,851.92,872.2,1868520000,83808200000,0.018910949846497598,-0.4290747656965712,0.03315607725125356
2018-02-28,877.934,890.108,855.124,855.199,1963980000,85936400000,-0.02589602407470267,0.9957123256345797,0.03984809792080034
2018-02-27,870.365,896.259,867.097,878.265,2053980000,85177800000,0.009076651749553322,0.23407173719223695,0.0335054833317057
2018-02-26,845.278,880.392,842.319,869.315,2044480000,82705400000,0.028436798307775707,-0.41811782628109306,0.045041986186793094
2018-02-25,839.459,853.146,822.381,844.81,1646960000,82119100000,0.006374343475976789,-0.4580854867544276,0.03664860344579067
2018-02-24,861.593,879.531,818.55,840.515,1926580000,84266700000,-0.024463987056533625,0.2796116823272812,0.07077703741789916
2018-02-23,811.585,886.318,794.791,864.189,2334820000,79358900000,0.06481637782856993,-0.516448698198345,0.11277561808066922
2018-02-22,849.262,875.926,802.668,812.845,2150370000,83025800000,-0.0428807600010361,0.7221600371290504,0.08626077700403414
2018-02-21,894.135,912.375,830.563,849.971,2531730000,87394200000,-0.049392988754494556,0.5255463746149707,0.09149848736488339
2018-02-20,943.567,965.265,892.954,895.371,2545260000,92206500000,-0.05107851376743785,0.9331498665486571,0.07663578738976674
2018-02-19,921.668,957.777,921.554,943.865,2169020000,90047700000,0.02408350946327745,-0.231869254341164,0.039301570630639306
2018-02-18,973.349,982.933,915.445,923.921,2567290000,95077100000,-0.0507813744093845,0.7488146040777617,0.06933587027880024
2018-02-17,944.748,976.595,940.754,974.115,2525720000,92264000000,0.031084479670769306,-0.8616110041572491,0.03793710068716738
2018-02-16,934.786,950.005,917.848,944.21,2369450000,91272100000,0.01008145179752381,-0.6395808066672917,0.03440038682650365
2018-02-15,923.728,951.948,911.111,936.976,2900100000,90173300000,0.014341884191017321,-0.2667433944707014,0.04420890132160116
2018-02-14,844.279,926.429,844.279,923.561,2818370000,82400600000,0.09390497690929188,-0.9301765063907501,0.09730195823892336
2018-02-13,869.293,870.709,828.837,845.258,2081170000,84824200000,-0.027648905489863564,0.21565724111577822,0.04816787895450666
2018-02-12,817.508,875.937,817.508,868.707,2243450000,79754400000,0.06262813330267099,-0.7525201526639161,0.07147208345361754
2018-02-11,859.288,859.288,788.222,814.66,2486650000,83813000000,-0.05193602145031705,0.2559592491486793,0.08270335440504235
2018-02-10,882.467,917.4,825.577,860.415,2930530000,86055600000,-0.024989036417225823,0.24119229386972818,0.10405261613182133
2018-02-09,818.48,884.004,788.834,883.865,2495820000,79799300000,0.07988588603264586,-0.9970789114216663,0.11627651255986715
2018-02-08,755.843,845.086,755.843,817.807,3708190000,73676900000,0.08197998790754173,-0.3886579339556048,0.11807081629386004
2018-02-07,790.428,851.2,723.433,757.068,3896180000,77032000000,-0.042204982617012575,0.4734947208590641,0.16164280617589463
2018-02-06,707.737,796.439,574.419,793.122,6518270000,68958700000,0.12064509839106899,-0.9701198090262138,0.31370410194747483
2018-02-05,834.958,856.646,644.599,697.951,4269530000,81337400000,-0.16408849307390305,0.49679080581191903,0.2539612770941771
2018-02-04,964.667,969.032,805.064,834.682,2997090000,93953400000,-0.1347459797007672,0.6387343871975015,0.16997368003673813
2018-02-03,919.211,991.943,847.69,964.019,3243480000,89507600000,0.048746152950737094,-0.6128468732019439,0.15693132479920271
2018-02-02,1035.77,1035.77,757.98,915.785,6713290000,100836000000,-0.1158413547409174,-0.13614600957557843,0.2681966073549147
2018-02-01,1119.37,1161.35,984.819,1036.79,5261680000,108952000000,-0.07377364052994088,0.41119690026114375,0.1577056737271858
2018-01-31,1071.09,1128.66,1034.5,1118.31,3757560000,104231000000,0.04408593115424477,-0.7801614273576863,0.08791044636771896
2018-01-30,1184.13,1184.63,1058.97,1071.13,4107860000,115207000000,-0.09542871137459569,0.8064618812669095,0.10612010505603275
2018-01-29,1246.7,1256.7,1169.08,1182.36,3715080000,121269000000,-0.05160824576882982,0.6968728600776088,0.0702815432742441
2018-01-28,1111.78,1257.77,1111.78,1246.01,5372330000,108122000000,0.12073431794059977,-0.8388930748681418,0.13131195020597602
2018-01-27,1055.75,1121.98,1042.12,1107.07,3002870000,102651000000,0.0486099928960454,-0.6265965439519143,0.07564290788538966
2018-01-26,1052.7,1080.6,996.784,1055.17,3617690000,102334000000,0.002346347487413344,-0.39319461677961576,0.07962002469839452
2018-01-25,1063.22,1104.66,1034.74,1056.03,4050190000,103335000000,-0.006762476251387347,0.3910183066361572,0.0657624950621697
2018-01-24,987.477,1062.44,965.808,1058.78,3944040000,95952700000,0.07220725140939992,-0.9242486960841113,0.09785746908535597
2018-01-23,1004.17,1023.23,920.54,986.229,3556700000,97554300000,-0.017866496708724536,-0.27936507936508026,0.10226356095083508
2018-01-22,1055.35,1089.1,930.741,1003.26,3810100000,102504000000,-0.049358032880087103,0.08411899544705337,0.15005353674136537
2018-01-21,1155.68,1155.68,1021.5,1049.58,3378090000,112226000000,-0.09180742073930512,0.5814577433298567,0.11610480409802026
2018-01-20,1044.95,1167.11,1044.95,1155.15,3975190000,101451000000,0.10545959136800807,-0.8041912246234475,0.11690511507727629
2018-01-19,1028.82,1093.22,1003.71,1039.1,4084450000,99863900000,0.009992029703932636,0.20925036308792588,0.08700258548628526
2018-01-18,1016.44,1100.31,967.759,1036.28,5938320000,98642100000,0.019519105899020027,-0.03388129851906052,0.1304071071583172
2018-01-17,1061.34,1090.23,780.922,1014.25,8545160000,102974000000,-0.044368439896734245,-0.5087097650238596,0.29143158648500955
2018-01-16,1292.63,1292.63,875.545,1053.69,8405140000,125389000000,-0.18484794566117144,0.1457616552980805,0.32266387133209046
2018-01-15,1365.21,1390.59,1290.6,1291.92,4781100000,132404000000,-0.053684048607906446,0.9735973597359704,0.0732414793328499
2018-01-14,1397.48,1400.56,1286.21,1366.77,4841630000,135503000000,-0.021975269771302656,-0.40900743331875833,0.08182585797292262
2018-01-13,1270.47,1432.88,1270.47,1396.42,5746760000,123163000000,0.09913654002062232,-0.5510128686657223,0.1278345809031304
2018-01-12,1158.29,1296.04,1120.09,1273.2,5222300000,112263000000,0.09920658902347433,-0.7403807899971593,0.151904963351147
2018-01-11,1268.09,1337.3,1135.17,1154.93,7235900000,122879000000,-0.08923656838237022,0.8044822638895759,0.15939720366850926
2018-01-10,1300.34,1417.38,1226.6,1255.82,9214950000,125976000000,-0.034237199501668786,0.6936785826606562,0.1467154744143841
2018-01-09,1146,1320.98,1145.49,1299.74,7965460000,110999000000,0.13415357766143107,-0.7579349250669553,0.15313263525305412
2018-01-08,1158.26,1266.93,1016.05,1148.53,8450970000,112164000000,-0.008400531832231122,-0.05612244897959151,0.2166007632137863
2018-01-07,1043.01,1153.17,1043.01,1153.17,5569880000,100981000000,0.10561739580636818,-1,0.10561739580636818
2018-01-06,995.154,1060.71,994.622,1041.68,4662220000,96326500000,0.04675256291990995,-0.424101198402132,0.06640982199739948
2018-01-05,975.75,1075.39,956.325,997.72,6683150000,94423900000,0.022516013323084835,0.30466551883425086,0.1220240840379196
2018-01-04,961.713,1045.08,946.086,980.922,6502860000,93049400000,0.019973734367737632,0.2961997696830103,0.10293507522514504
2018-01-03,886,974.471,868.451,962.72,5093160000,85703500000,0.08659142212189619,-0.7783248443689874,0.11966139954853271
2018-01-02,772.346,914.83,772.346,884.444,5783350000,74695700000,0.14513961359287153,-0.5734819348137324,0.18448208445437672
2018-01-01,755.757,782.53,742.004,772.641,2595760000,73075800000,0.022340514212901785,-0.5119676257217578,0.05362305608813409
2017-12-31,712.212,760.348,710.119,756.733,2554270000,68850800000,0.0625108815914362,-0.8560592486412226,0.07052534919377929
2017-12-30,753.815,753.815,685.231,717.257,3187780000,72856900000,-0.04849731034802983,0.06607955208212046,0.0909825355027428
2017-12-29,740.389,770.117,729.608,753.592,2648970000,71544300000,0.017832517771063556,-0.18413192130144063,0.054713130530032204
2017-12-28,762.208,763.319,701.187,737.023,2389150000,73637100000,-0.03304216171963551,-0.15354406746926041,0.08151580670892979
2017-12-27,774.97,789.253,738.413,762.842,2100030000,74854100000,-0.015649638050505236,0.038985051140835614,0.06560253945314017
2017-12-26,763.37,786.79,760.935,773.836,2201160000,73717800000,0.01371025845920066,0.0020498936375896726,0.0338695521175839
2017-12-25,698.87,782.521,698.87,765.834,2491760000,67475100000,0.09581753401920234,-0.6010328627272831,0.11969464993489483
2017-12-24,721.769,721.769,614.922,694.148,2300550000,69671200000,-0.03826847647931676,-0.48298033636882676,0.1480348975918888
2017-12-23,681.316,763.895,679.731,719.387,2480340000,65752100000,0.0558786231352264,0.05764935126657589,0.12353151841436277
2017-12-22,822.643,827.683,543.762,674.86,4977710000,79374400000,-0.17964414697505482,0.07651776374413966,0.3451327003329513
2017-12-21,820.236,880.543,792.689,821.063,3569060000,79125300000,0.0010082464071316038,0.35406469824936804,0.1071081981283436
2017-12-20,827.516,845.062,756.004,819.086,3969940000,79810600000,-0.010187114206855155,-0.41664982371039094,0.10762087983797292
2017-12-19,793.901,881.944,785.342,826.823,4096550000,76552200000,0.04146864659447466,0.14119790480528338,0.121680159113038
2017-12-18,721.732,803.928,689.231,794.645,3249230000,69578400000,0.1010250342232297,-0.8381300295561346,0.15891910016460403
2017-12-17,696.237,735.825,696.237,719.975,2147390000,67106400000,0.03409471200180406,-0.19925229867636707,0.056859948552001806
2017-12-16,686.192,718.385,680.786,696.209,2165690000,66124200000,0.014597955091286315,0.17960584058086737,0.054793702054235616
2017-12-15,696.376,697.132,621.061,684.448,2758710000,67090900000,-0.017128677610945806,-0.6665220649130421,0.10923839994485725
2017-12-14,700.594,753.121,664.989,695.816,3821580000,67482900000,-0.006819927090440426,0.30043571007125647,0.12579611015795159
2017-12-13,644.906,747.993,597.798,702.767,4524540000,62105600000,0.08972005222466546,-0.39776956623056714,0.23289440631657957
2017-12-12,522.286,657.318,504.494,651.431,5179830000,50286400000,0.24726873781797734,-0.922957127152804,0.29260596684575113
2017-12-11,440.358,516.969,439.104,515.136,1771440000,42389300000,0.16981183491613633,-0.9529185128106317,0.17682204024907022
2017-12-10,472.789,472.789,429.514,441.721,1404180000,45501400000,-0.06571218873535549,0.43584055459272086,0.09153131735298406
2017-12-09,457.344,504.147,456.253,473.502,2003850000,44005600000,0.035330079764903474,0.27970100638910833,0.10472204729918837
2017-12-08,434.989,466.062,422.367,456.031,2336380000,41845800000,0.048373637034499796,-0.5408627989472476,0.10045081599764591
2017-12-07,426.369,441.397,414.411,434.408,2129570000,41007600000,0.01885456025180064,-0.48202771807604106,0.06329259397376448
2017-12-06,462.604,462.708,420.21,428.588,1998260000,44483100000,-0.07353157344078297,0.605722622241045,0.09186690992728132
2017-12-05,470.294,473.558,457.66,463.281,1216720000,45212800000,-0.014911948695922076,0.29286702729903236,0.03380438619246677
2017-12-04,466.054,474.777,453.312,470.204,1005550000,44795700000,0.00890454754170125,-0.5739110179361766,0.04605689469460615
2017-12-03,463.705,482.814,451.852,465.853,990557000,44560500000,0.004632255421011256,0.09560105936308938,0.06677089960211782
2017-12-02,466.851,476.239,456.653,463.449,943650000,44853300000,-0.007287121586973117,0.3060349229041144,0.041953428395783574
2017-12-01,445.209,472.609,428.312,466.54,1247880000,42765000000,0.047912328816353704,-0.7259859584170502,0.09949709013070258
2017-11-30,431.215,465.497,401.243,447.114,1903040000,41411900000,0.03687023874401401,-0.4278021601767973,0.1490068759203646
2017-11-29,473.281,522.307,425.071,427.523,2675940000,45442100000,-0.09668252053219964,0.949566004360525,0.205450884358341
2017-11-28,480.518,482.48,466.347,472.902,1346500000,46127200000,-0.015849562347300176,0.1873799045434834,0.03357418452586592
2017-11-27,471.531,493.405,468.485,480.355,1396480000,45255000000,0.018713509822259857,0.047351524879612805,0.05284912338743361
2017-11-26,465.974,472.723,451.606,471.33,1197780000,44712100000,0.011494203539253251,-0.8680683809253182,0.04531797911471459
2017-11-25,475.676,485.192,461.053,466.276,1422080000,45633400000,-0.01976135016271575,0.5672563072206793,0.05074672676359541
2017-11-24,412.501,480.973,402.758,474.911,2292830000,39564300000,0.15129660291732633,-0.8449913699418268,0.18961166154748724
2017-11-23,381.439,425.548,376.088,410.166,1845680000,36577300000,0.07531217311286988,-0.37800242620299185,0.12966686678603911
2017-11-22,360.312,381.42,360.147,380.652,800819000,34544000000,0.05645107573436348,-0.9277957974897731,0.05904049823486319
2017-11-21,367.443,372.47,350.693,360.401,949912000,35220200000,-0.0191648772734818,0.1084171373467413,0.05926633518668214
2017-11-20,354.094,372.137,353.289,366.73,807027000,33933400000,0.0356854394595786,-0.4262521222410889,0.05322880365100796
2017-11-19,347.401,371.291,344.74,354.386,1181530000,33284900000,0.020106447592263734,0.2733983654099643,0.0764275289938716
2017-11-18,331.98,349.616,327.687,347.612,649639000,31800700000,0.04708717392614014,-0.817228327785128,0.06605518404723168
2017-11-17,330.167,334.964,327.523,332.394,621733000,31620300000,0.006745071433547364,-0.30923263002284584,0.022537079720262698
2017-11-16,333.443,336.159,323.606,330.924,797254000,31927300000,-0.007554514564708228,-0.16593642953875332,0.03764661426390717
2017-11-15,337.964,340.912,329.813,333.357,722666000,32353200000,-0.013631629404315166,0.36138390846021395,0.0328407759406327
2017-11-14,316.763,340.177,316.763,337.631,1069680000,30317300000,0.06587890631165887,-0.7825232766720728,0.07391646120285528
